1.0000000E-05;5.4327363E+01;4.5578715E+01;8.7486495E+00
1.0625000E-05;5.2776653E+01;4.4289220E+01;8.4874360E+00
1.1250000E-05;5.1358979E+01;4.3110672E+01;8.2483052E+00
1.1875000E-05;5.0056535E+01;4.2028221E+01;8.0283110E+00
1.2500000E-05;4.8854680E+01;4.1029651E+01;7.8250306E+00
1.3750000E-05;4.6706029E+01;3.9245158E+01;7.4608740E+00
1.5000000E-05;4.4836992E+01;3.7693749E+01;7.1432440E+00
1.6250000E-05;4.3192452E+01;3.6329443E+01;6.8630085E+00
1.7500000E-05;4.1731375E+01;3.5118014E+01;6.6133604E+00
1.8750000E-05;4.0422488E+01;3.4033376E+01;6.3891139E+00
2.0000000E-05;3.9241485E+01;3.3055254E+01;6.1862339E+00
2.1875000E-05;3.7668803E+01;3.1753634E+01;5.9151725E+00
2.3750000E-05;3.6291758E+01;3.0614883E+01;5.6768792E+00
2.5625000E-05;3.5073615E+01;2.9608369E+01;5.4652432E+00
2.7500000E-05;3.3986587E+01;2.8710947E+01;5.2756408E+00
2.9375000E-05;3.3009229E+01;2.7904734E+01;5.1044938E+00
3.1250000E-05;3.2124680E+01;2.7175690E+01;4.9489908E+00
3.3125000E-05;3.1319483E+01;2.6512599E+01;4.8068849E+00
3.5000000E-05;3.0582750E+01;2.5906393E+01;4.6763565E+00
3.8750000E-05;2.9280553E+01;2.4836227E+01;4.4443257E+00
4.2500000E-05;2.8163327E+01;2.3919602E+01;4.2437272E+00
4.6250000E-05;2.7192280E+01;2.3124230E+01;4.0680493E+00
5.0000000E-05;2.6339054E+01;2.2426527E+01;3.9125244E+00
5.3125000E-05;2.5702539E+01;2.1906835E+01;3.7957078E+00
5.6250000E-05;2.5123396E+01;2.1434630E+01;3.6887640E+00
5.9375000E-05;2.4593833E+01;2.1003446E+01;3.5903808E+00
6.2500000E-05;2.4107436E+01;2.0607964E+01;3.4994716E+00
6.8750000E-05;2.3243790E+01;1.9907175E+01;3.3366145E+00
7.5000000E-05;2.2499304E+01;1.9304735E+01;3.1945671E+00
8.1250000E-05;2.1850030E+01;1.8780792E+01;3.0692410E+00
8.7500000E-05;2.1278183E+01;1.8320590E+01;2.9575953E+00
9.3750000E-05;2.0770242E+01;1.7912933E+01;2.8573094E+00
1.0000000E-04;2.0315745E+01;1.7549164E+01;2.7665786E+00
1.0625000E-04;1.9906418E+01;1.7222443E+01;2.6839764E+00
1.1250000E-04;1.9535669E+01;1.6927314E+01;2.6083571E+00
1.1875000E-04;1.9198150E+01;1.6659361E+01;2.5387880E+00
1.2500000E-04;1.8889476E+01;1.6414967E+01;2.4745044E+00
1.3750000E-04;1.8344719E+01;1.5985368E+01;2.3593487E+00
1.5000000E-04;1.7878810E+01;1.5619905E+01;2.2589048E+00
1.6250000E-04;1.7475496E+01;1.5305209E+01;2.1702860E+00
1.7500000E-04;1.7122754E+01;1.5031414E+01;2.0913402E+00
1.8750000E-04;1.6811494E+01;1.4791071E+01;2.0204267E+00
2.0000000E-04;1.6534705E+01;1.4578435E+01;1.9562698E+00
2.1875000E-04;1.6172426E+01;1.4301873E+01;1.8705516E+00
2.3750000E-04;1.5861452E+01;1.4066259E+01;1.7951960E+00
2.5625000E-04;1.5591477E+01;1.3863209E+01;1.7282701E+00
2.7500000E-04;1.5354796E+01;1.3686491E+01;1.6683113E+00
2.9375000E-04;1.5145529E+01;1.3531343E+01;1.6141889E+00
3.1250000E-04;1.4959114E+01;1.3394103E+01;1.5650135E+00
3.3125000E-04;1.4791947E+01;1.3271872E+01;1.5200747E+00
3.5000000E-04;1.4641140E+01;1.3162342E+01;1.4787973E+00
