1.0000000E-05;5.5017400E+01;5.5007840E+01;9.5599240E-03
1.0625000E-05;5.3381660E+01;5.3372380E+01;9.2744890E-03
1.1250000E-05;5.1884390E+01;5.1875380E+01;9.0131830E-03
1.1875000E-05;5.0507130E+01;5.0498360E+01;8.7727880E-03
1.2500000E-05;4.9234660E+01;4.9226110E+01;8.5506560E-03
1.3750000E-05;4.6955610E+01;4.6947460E+01;8.1527300E-03
1.5000000E-05;4.4968260E+01;4.4960450E+01;7.8056450E-03
1.6250000E-05;4.3215330E+01;4.3207830E+01;7.4994210E-03
1.7500000E-05;4.1654150E+01;4.1646920E+01;7.2266230E-03
1.8750000E-05;4.0252170E+01;4.0245190E+01;6.9815810E-03
2.0000000E-05;3.8984110E+01;3.8977350E+01;6.7598860E-03
2.1308570E-05;3.7778390E+01;3.7771840E+01;6.5490340E-03
2.2617130E-05;3.6679180E+01;3.6672830E+01;6.3567570E-03
2.3925690E-05;3.5671710E+01;3.5665530E+01;6.1804790E-03
2.5234250E-05;3.4743910E+01;3.4737900E+01;6.0180970E-03
2.7851380E-05;3.3089180E+01;3.3083450E+01;5.7283690E-03
3.0468500E-05;3.1653290E+01;3.1647820E+01;5.4768240E-03
3.3085630E-05;3.0392040E+01;3.0386790E+01;5.2557500E-03
3.5702750E-05;2.9272750E+01;2.9267690E+01;5.0594530E-03
3.8319880E-05;2.8270710E+01;2.8265830E+01;4.8836250E-03
4.0937000E-05;2.7366880E+01;2.7362160E+01;4.7249410E-03
4.3202750E-05;2.6652030E+01;2.6647440E+01;4.5993740E-03
4.5468500E-05;2.5991620E+01;2.5987130E+01;4.4833130E-03
5.0000000E-05;2.4808940E+01;2.4804670E+01;4.2753280E-03
5.3125000E-05;2.4083660E+01;2.4079510E+01;4.1476770E-03
5.6250000E-05;2.3420120E+01;2.3416090E+01;4.0308170E-03
5.9375000E-05;2.2810070E+01;2.2806150E+01;3.9233090E-03
6.2500000E-05;2.2246740E+01;2.2242910E+01;3.8239690E-03
6.8750000E-05;2.1238550E+01;2.1234900E+01;3.6460110E-03
7.5000000E-05;2.0360310E+01;2.0356810E+01;3.4907900E-03
8.1250000E-05;1.9586450E+01;1.9583100E+01;3.3538420E-03
