1.0000000E-05;2.7440790E+01;1.5693790E+01;1.1747000E+01
1.0625000E-05;2.6624810E+01;1.5228540E+01;1.1396260E+01
1.1250000E-05;2.5877900E+01;1.4802720E+01;1.1075180E+01
1.1875000E-05;2.5190850E+01;1.4411070E+01;1.0779780E+01
1.2500000E-05;2.4556080E+01;1.4049240E+01;1.0506830E+01
1.3750000E-05;2.3419160E+01;1.3401280E+01;1.0017870E+01
1.5000000E-05;2.2427740E+01;1.2836360E+01;9.5913840E+00
1.6250000E-05;2.1553270E+01;1.2338160E+01;9.2151030E+00
1.7500000E-05;2.0774440E+01;1.1894540E+01;8.8798960E+00
1.8750000E-05;2.0075020E+01;1.1496230E+01;8.5787940E+00
2.0000000E-05;1.9442420E+01;1.1136030E+01;8.3063830E+00
2.1875000E-05;1.8597460E+01;1.0655040E+01;7.9424220E+00
2.3750000E-05;1.7854930E+01;1.0232470E+01;7.6224600E+00
2.5625000E-05;1.7195720E+01;9.8574240E+00;7.3382930E+00
2.7500000E-05;1.6605350E+01;9.5216400E+00;7.0837070E+00
2.9375000E-05;1.6072640E+01;9.2187400E+00;6.8539040E+00
3.1250000E-05;1.5588820E+01;8.9437080E+00;6.6451070E+00
3.3125000E-05;1.5146830E+01;8.6925360E+00;6.4542980E+00
3.5000000E-05;1.4741020E+01;8.4619830E+00;6.2790360E+00
3.8750000E-05;1.4020020E+01;8.0525320E+00;5.9674830E+00
4.2500000E-05;1.3397140E+01;7.6990100E+00;5.6981330E+00
4.6250000E-05;1.2852060E+01;7.3898110E+00;5.4622450E+00
5.0000000E-05;1.2369860E+01;7.1164420E+00;5.2534190E+00
5.3125000E-05;1.2007920E+01;6.9113540E+00;5.0965650E+00
5.6250000E-05;1.1676780E+01;6.7238070E+00;4.9529710E+00
5.9375000E-05;1.1372320E+01;6.5514550E+00;4.8208680E+00
6.2500000E-05;1.1091170E+01;6.3923700E+00;4.6988010E+00
6.8750000E-05;1.0587970E+01;6.1078420E+00;4.4801310E+00
7.5000000E-05;1.0149600E+01;5.8602030E+00;4.2893990E+00
8.1250000E-05;9.7633090E+00;5.6421880E+00;4.1211210E+00
8.7500000E-05;9.4196020E+00;5.4483900E+00;3.9712120E+00
9.3750000E-05;9.1112380E+00;5.2746830E+00;3.8365550E+00
1.0000000E-04;8.8325930E+00;5.1178640E+00;3.7147290E+00
1.0625000E-04;8.5792150E+00;4.9753990E+00;3.6038160E+00
1.1250000E-04;8.3475360E+00;4.8452560E+00;3.5022800E+00
1.1875000E-04;8.1346520E+00;4.7257830E+00;3.4088690E+00
1.2500000E-04;7.9381760E+00;4.6156220E+00;3.3225550E+00
1.3750000E-04;7.5868320E+00;4.4189010E+00;3.1679320E+00
1.5000000E-04;7.2811020E+00;4.2480390E+00;3.0330640E+00
1.6250000E-04;7.0120010E+00;4.0979270E+00;2.9140740E+00
1.7500000E-04;6.7728350E+00;3.9647630E+00;2.8080720E+00
1.8750000E-04;6.5585040E+00;3.8456480E+00;2.7128550E+00
2.0000000E-04;6.3650450E+00;3.7383340E+00;2.6267110E+00
2.1875000E-04;6.1073070E+00;3.5956910E+00;2.5116160E+00
2.3750000E-04;5.8815050E+00;3.4710690E+00;2.4104360E+00
2.5625000E-04;5.6816450E+00;3.3610710E+00;2.3205740E+00
2.7500000E-04;5.5031950E+00;3.2631280E+00;2.2400670E+00
2.9375000E-04;5.3426550E+00;3.1752580E+00;2.1673970E+00
3.1250000E-04;5.1972730E+00;3.0959030E+00;2.1013700E+00
3.3125000E-04;5.0648540E+00;3.0238230E+00;2.0410310E+00
3.5000000E-04;4.9436210E+00;2.9580130E+00;1.9856080E+00
3.8750000E-04;4.7291410E+00;2.8420550E+00;1.8870860E+00
4.2500000E-04;4.5448960E+00;2.7429850E+00;1.8019110E+00
4.6250000E-04;4.3845500E+00;2.6572340E+00;1.7273160E+00
5.0000000E-04;4.2434750E+00;2.5821950E+00;1.6612800E+00
5.3125000E-04;4.1381020E+00;2.5264230E+00;1.6116790E+00
5.6250000E-04;4.0421170E+00;2.4758470E+00;1.5662700E+00
5.9375000E-04;3.9542470E+00;2.4297520E+00;1.5244960E+00
6.2500000E-04;3.8734470E+00;2.3875530E+00;1.4858950E+00
6.8750000E-04;3.7297230E+00;2.3129780E+00;1.4167450E+00
7.5000000E-04;3.6055290E+00;2.2490980E+00;1.3564310E+00
8.1250000E-04;3.4969480E+00;2.1937310E+00;1.3032170E+00
8.7500000E-04;3.4010720E+00;2.1452610E+00;1.2558110E+00
9.3750000E-04;3.3156910E+00;2.1024610E+00;1.2132290E+00
1.0000000E-03;3.2390900E+00;2.0643860E+00;1.1747040E+00
1.0625000E-03;3.1699200E+00;2.0302890E+00;1.1396310E+00
1.1250000E-03;3.1070990E+00;1.9995770E+00;1.1075220E+00
1.1875000E-03;3.0497520E+00;1.9717690E+00;1.0779830E+00
1.2500000E-03;2.9971600E+00;1.9464720E+00;1.0506880E+00
1.3750000E-03;2.9039600E+00;1.9021670E+00;1.0017920E+00
